Unique Lake,Latitude,Longitude,Lake Name
USA21871,45.946196,-95.333196,KRUEGERS SLOUGH
USA17248,45.946972,-91.584293,BEAN LAKE
USA19198,45.947552,-89.622681,ERICKSON LAKE
USA18283,45.94806,-95.36167,LAKE CARLOS BLW LAKE LE HOMME DIEU NR ALEXANDRIA
USA19122,45.94995,-89.38042,"MUSKELLUNGE LAKE NEAR EAGLE RIVER, WI"
USA19114,45.950128,-89.45303,FOUND LAKE
USA20309,45.950232,-92.146533,BIRCH ISLAND LAKE
USA19017,45.95027,-89.839325,FENCE LAKE
USA22133,45.95096,-99.13645,83
USA19120,45.9521,-89.380305,MUSKELLUNGE LAKE
USA22298,45.95241,-89.38948,Muskellunge
USA18033,45.952734,-95.046002,LITTLE OSAKIS
USA18784,45.958022,-90.337434,BLOCKHOUSE LAKE
ITA11030,45.958056,8.636111,Maggiore
USA17915,45.958458,-91.397705,CHRISTNER LAKE
USA18793,45.95857,-90.51961,"BUTTERNUT LAKE, SOUTH SITE, NEAR PARK FALLS, WI"
USA18985,45.959524,-89.901167,LONG INTERLAKEN LAKE
USA19243,45.959642,-89.619592,ROACH LAKE
HRV10635,45.96,15.85,KO2
USA23050,45.96023,-89.72522,Ver
USA19125,45.960287,-89.720744,VERNA LAKE
USA16543,45.960536,-92.074246,ROONEY LAKE
USA17974,45.96164,-91.1702,Winter
USA19204,45.961911,-89.305686,TEPEE LAKE
USA17013,45.964629,-94.149596,PIERZ
USA20654,45.964686,-70.168943,LEWISTON POND
USA18282,45.964785,-95.357911,CARLOS
USA18987,45.965524,-89.923026,FLAMBEAU LAKE
USA19250,45.965587,-89.182365,FINGER LAKE
USA18795,45.96745,-90.51906,"BUTTERNUT LAKE AT DEEP HOLE NEAR PARK FALLS, WI"
USA19067,45.967825,-89.956364,ROSS ALLEN LAKE
USA18946,45.96832,-90.03466,APEEKWA LAKE
USA19085,45.969701,-89.775833,PLUMMER LAKE
USA21511,45.970119,-89.382432,ASPEN LAKE
USA19309,45.970606,-70.242239,BIG GRENIER POND
USA19156,45.971573,-89.709414,LITTLE SPIDER LAKE
USA18800,45.97169,-90.508273,SCHNUR LAKE
USA23316,45.97201,-89.71917,Little Spider
USA18798,45.97263,-90.50816,606
USA18276,45.972749,-95.575407,WHISKEY
USA16174,45.973165,-92.330276,LOVE LAKE
USA18799,45.97444,-90.50778,"SCHNUR LAKE -DEEP HOLE- NEAR PARK FALLS, WI"
FRA10871,45.97452,2.988623,Gour de Tanzet
USA19222,45.975879,-89.169561,DEERSKIN LAKE
HRV10636,45.976,15.855,KO1
USA20643,45.977594,-68.164962,MATTAWAMKEAG LAKE
USA14053,45.97806,-85.96806,"MCDONALD LAKE NEAR GULLIVER, MI (PHOTIC ZONE)"
USA18285,45.97861,-95.35694,"LAKE CARLOS WEST OF KECKS POINT NR ALEXANDRIA, MN"
USA16173,45.97882,-92.319214,FALK LAKE
USA14067,45.98053,-86.02401,"GULLIVER LAKE NEAR GULLIVER, MI (PHOTIC ZONE)"
USA19212,45.980936,-89.325891,BRAZELL LAKE
USA16742,45.980995,-93.298055,KNIFE
USA19197,45.982019,-89.684926,VANDERCOOK LAKE
USA14064,45.982435,-86.028185,GULLIVER LAKE NEAR GULLIVER_ MI
USA19105,45.982774,-89.775252,STATENAKER LAKE
USA23025,45.98316,-89.78443,Stateker
USA17882,45.983522,-88.331747,STAGER LAKE NEAR STAGER_ MI
USA16451,45.98383,-92.02213,"LOWER MC KENZIE LAKE NEAR WEBB LAKE, WI"
USA19261,45.984064,-89.370487,CAMP TWELVE LAKE
USA18794,45.9844,-90.50961,"BUTTERNUT LAKE, NORTH SITE, NEAR BUTTERNUT, WI"
USA19104,45.98472,-89.80682,Stearns
USA16450,45.984879,-92.022694,LOWER MCKENZIE LAKE
USA19345,45.984881,-88.99975,KENTUCK LAKE
USA17880,45.985,-88.33222,"STAGER LAKE NEAR STAGER, MI (PHOTIC ZONE)"
USA19103,45.985042,-89.802685,STEARNS LAKE
USA14056,45.985214,-85.972433,MCDONALD LAKE NEAR GULLIVER_ MI
USA19260,45.985618,-89.380106,CAMP TWELVE
USA16172,45.985671,-92.302747,GULL LAKE
USA16525,45.986404,-92.079224,NICABOYNE LAKE
USA19220,45.98694,-89.35028,"MCLEOD LAKE -DEEP HOLE- NEAR CONOVER, WI"
USA19217,45.987238,-89.350414,MCLEOD LAKE
USA19219,45.98738,-89.35047,654
USA16151,45.987387,-69.34403,Chesuncook Lake
USA16171,45.989421,-92.326369,MINERVA LAKE
USA18231,45.990825,-95.576099,DEVILS
USA14137,45.99139,-83.995,"CARIBOU LAKE NEAR DeTOUR VILLAGE, MI (PHOTIC ZONE)"
USA17015,45.991997,-94.228556,PELKEY
USA18985,45.992167,-89.88805,POKEGAMA LAKE
USA21847,45.99295,-95.68761,686
USA18190,45.993493,-95.629522,STOWE
USA19678,45.99473,-102.6346,"MIRROR LAKE AT HETTINGER, ND  DEEP"
USA20222,45.995731,-68.907006,RUSSELL POND
USA18164,45.99667,-91.24861,"MUD LAKE -DEEP SPOT- NEAR HAYWARD, WI"
USA19115,45.997088,-89.827487,BOBIDOSH LAKE
USA21867,45.997309,-89.702805,LITTLE ROCK LAKE
USA14135,45.997334,-83.993536,CARIBOU LAKE NEAR DETOUR VILLAGE_ MI
USA18556,45.997448,-70.220608,DOLE POND
USA18158,45.997777,-91.244424,CALLAHAN LAKE
USA18261,45.997795,-95.53572,CHIPPEWA
USA19182,45.99791,-89.54369,142
USA19162,45.997939,-89.733174,CAMP LAKE
USA14110,45.998104,-84.924915,Brevoort Lake
USA23847,45.99862,-102.6432,"MIRROR LAKE AT HETTINGER, ND  SHALLOW"
USA18253,45.998809,-95.593777,LITTLE CHIPPEWA
USA19183,45.99944,-89.52833,"PLUM LAKE -DEEP HOLE- AT SAYNER, WI"
MNG11883,46,99.15142,Bon-Tsagan-Nur
USA14762,46.001217,-68.540273,WILEY POND
USA19232,46.00194,-89.61139,"CRYSTAL LAKE -DEEP HOLE- NEAR SAYNER, WI"
USA19231,46.00219,-89.61299,1166
USA20407,46.002464,-68.911558,DEEP POND
USA20832,46.002733,-68.882738,BELL POND
USA16153,46.002765,-92.263734,BRIGGS LAKE
USA19035,46.003052,-90.160654,MCDERMOTT LAKE
USA16158,46.00333,-92.26028,"BRIGGS LAKE -DEEP SPOT- NEAR DANBURY, WI"
USA19181,46.003642,-89.522627,PLUM LAKE
USA19090,46.005036,-89.836535,WHITE SAND LAKE
USA16329,46.0066,-92.218144,TWENTYSIX LAKE
USA20819,46.007704,-68.940905,DRAPER POND
USA23402,46.008,-89.606,Crystal Bog
USA20260,46.008437,-91.469317,HAYWARD LAKE
USA18288,46.008619,-68.927734,SIX PONDS #3
USA19139,46.008637,-89.699786,SPARKLING LAKE
USA23006,46.00864,-89.70862,Sparkling
USA18289,46.009378,-68.924646,SIX PONDS #4
USA16943,46.011516,-93.186092,POMROY
USA22414,46.01156,-109.1798,1338
USA22413,46.0135925,-109.1794894,Hailstone Lake
ITA11035,46.01416667,11.25138889,Caldonazzo
USA18204,46.014482,-91.318678,ROUND LAKE
USA19196,46.014579,-89.645029,LITTLE JOHN LAKE
USA19442,46.014967,-69.968478,SECOND ST JOHN POND
USA23074,46.01604,-89.6318,Big Muskellunge
USA19279,46.016662,-89.205854,PIONEER LAKE
USA20728,46.016693,-89.614589,BIG MUSKELLUNGE LAKE
USA18515,46.01704,-68.951123,WASSATAQUOIK LAKE
USA16265,46.017443,-92.153239,BIG BEAR LAKE
ITA11034,46.0175,11.27388889,Levico
USA14127,46.018026,-85.008438,LITTLE BREVOORT LAKE NEAR BREVORT_ MI
USA19075,46.018057,-89.912361,MUSKESIN LAKE
USA19076,46.01807,-89.91611,Muskesin
USA14128,46.01861,-85.00778,"LITTLE BREVOORT LAKE NR BREVORT, MI (PHOTIC ZONE)"
USA18989,46.01863,-90.04464,Lehto
USA20679,46.020249,-89.338105,LOWER BUCKATABON LAKE
USA19209,46.02107,-89.61178,Big Muskie
USA17268,46.021838,-95.882575,POMME DE TERRE
USA17063,46.022246,-87.91472,SIX MILE LAKE NEAR FELCH_ MI
USA17061,46.02306,-87.92,"SIX MILE LAKE NEAR FELCH, MI (PHOTIC ZONE)"
USA19586,46.02793,-98.94485,515
USA16192,46.028164,-92.281445,TABOR LAKE
USA23831,46.02835,-89.86999,Little Sugarbush
USA18978,46.028385,-90.0238,RANDALL LAKE
USA23503,46.02869,-90.0282,Randall
USA20289,46.02957,-68.964555,LITTLE WASSATAQUOIK LK
USA20711,46.029846,-89.484339,STAR LAKE
USA18336,46.031308,-88.412096,BUCK LAKE NEAR ALPHA_ MI
USA13822,46.03144,-68.16697,"PLEASANT POND NEAR ISLAND FALLS, ME         1728"
FRA10853,46.032,3.019,Sep Reservoir
USA21459,46.032221,-68.876559,WEED POND
USA21537,46.032676,-68.892178,POGY POND
USA18338,46.03273,-88.41319,"BUCK LAKE NR ALPHA, MI (PHOTIC ZONE)"
USA23136,46.03343,-89.82438,Ike Walton
USA21798,46.03407,-99.16791,531
USA19433,46.03443,-100.0812,"RICE LAKE (DEEP) NEAR HULL, ND"
USA19074,46.03467,-89.806552,IKE WALTON LAKE
USA20709,46.034938,-89.850226,BIG CROOKED LAKE
USA19094,46.035675,-69.947862,THIRD SAINT JOHN POND
USA19145,46.036814,-89.629758,ALLEQUASH LAKE
USA20709,46.037296,-89.90819,LOWER SUGARBUSH LAKE
USA20583,46.037748,-92.134818,WEBB LAKE
USA19146,46.03832,-89.62062,Allequash
USA19908,46.03899724,-110.6921008,Cottonwood Reservoir
USA18387,46.039197,-69.09661,NESOWADNEHUNK LAKE
USA16150,46.03944,-92.14194,"WEBB LAKE -N. BASIN DEEP HOLE- NEAR, WEBB LAKE, WI"
USA19120,46.03944,-89.84611,"BIG CROOKED LAKE -DEEP SPOT- NR LAC DU FLAMBEAU,WI"
USA18348,46.039689,-95.371897,MILTONA
ITA11039,46.03991667,10.49677778,Campo
USA21699,46.04072,-86.80572,1206
USA20652,46.040786,-91.199862,CURRIER LAKE
USA23427,46.041,-89.686,Trout Bog
USA19548,46.04109,-99.45039,"LAKE HOSKINS (DEEP) NEAR ASHLEY, ND"
USA23765,46.04109,-99.46345,"LAKE HOSKINS (SHALLOW) NEAR ASHLEY, ND"
USA18898,46.04194,-88.72306,"CAMP LAKE NEAR IRON RIVER, MI (PHOTIC ZONE)"
USA18611,46.04245,-88.49652,"INDIAN LAKE NR ALPHA, MI (PHOTIC ZONE)"
USA19064,46.042849,-89.750701,LOWER GRESHAM LAKE
USA18897,46.042894,-88.724134,CAMP LAKE NEAR IRON RIVER_ MI
USA18610,46.042935,-88.494878,INDIAN LAKE NEAR ALPHA_ MI
USA16875,46.04329,-96.93119,"LAKE ELSIE (SHALLOW) NR HANKINSON, ND"
USA19100,46.043693,-89.673305,TROUT LAKE
USA19127,46.04433,-89.715848,DIAMOND LAKE
USA18926,46.04444,-88.77139,"BASS LAKE NEAR IRON RIVER, MI (PHOTIC ZONE)"
USA18930,46.045493,-88.77124,BASS LAKE NEAR IRON RIVER_ MI
USA19293,46.046938,-89.503331,LONE TREE LAKE
USA16876,46.04746,-96.93258,"LAKE ELSIE (DEEP) NR HANKINSON, ND"
USA19295,46.048055,-89.136822,TWIN LAKE_ SOUTH
USA19286,46.05,-89.48333,"LITTLE STAR LAKE -DEEP SPOT- NEAR SAYNER, WI"
USA19253,46.051534,-89.591051,NEBISH LAKE
USA18924,46.0519,-88.69639,Snipe
USA22275,46.052083,-88.839422,BRULE LAKE NEAR IRON RIVER_ MI
USA16860,46.052297,-96.143988,ASH
USA19264,46.055539,-89.322457,STORMY LAKE
USA22086,46.055789,-89.74898,MIDDLE GRESHAM LAKE
USA19434,46.0561,-100.0682,"RICE LAKE (SHALLOW) NEAR HULL, ND"
USA18931,46.05611,-88.83611,"BRULE LAKE NEAR IRON RIVER, MI (PHOTIC ZONE)"
USA20266,46.056387,-91.278366,TIGER CAT FLOWAGE
USA19344,46.056785,-89.438656,LAKE LAURA
USA21965,46.057256,-86.553138,CAMP SEVEN LAKE NEAR UNO_ MI
USA18713,46.057645,-69.908694,FOURTH SAINT JOHN POND
USA17966,46.057685,-88.220743,LAKE MARY NEAR CRYSTAL FALLS_ MI
USA23145,46.05774,-86.55126,"CAMP SEVEN LAKE NEAR UNO, MI (PHOTIC ZONE)"
USA17964,46.05833,-88.22833,"LAKE MARY NEAR CRYSTAL FALLS, MI (PHOTIC ZONE)"
USA18890,46.05833,-88.70639,"STANLEY LAKE NEAR IRON RIVER, MI (PHOTIC ZONE)"
USA18950,46.05833,-88.77611,"HAGERMAN LAKE NEAR IRON RIVER, MI (PHOTIC ZONE)"
USA18891,46.059555,-88.707909,STANLEY LAKE NEAR IRON RIVER_ MI
USA18949,46.06035,-88.778214,HAGERMAN LAKE NEAR IRON RIVER_ MI
USA19320,46.060581,-89.499651,BALLARD LAKE
USA18442,46.061232,-95.307395,IRENE
USA18230,46.061294,-95.599061,MOSES
USA18633,46.061527,-88.501785,CHICAGON LAKE NEAR GAASTRA_ MI
USA19324,46.061568,-88.981765,BIG SAND LAKE
USA16545,46.062091,-91.961696,SOUTH TWIN LAKE_TWIN LAKES
USA18634,46.06306,-88.49722,"CHICAGON LAKE NEAR GAASTRA, MI (PHOTIC ZONE)"
USA22114,46.063548,-89.704705,DAY LAKE
USA19329,46.063737,-89.020612,Long Lake
USA19234,46.063908,-89.586205,ESCANABA LAKE
USA19323,46.064007,-89.522846,WHITE BIRCH LAKE
USA23230,46.06459,-89.5272,White Birch
USA19055,46.06466,-89.853019,LITTLE TROUT LAKE
USA19045,46.065212,-89.798036,WILD RICE LAKE
CAN10127,46.06697189,-60.30878097,BLACKETTS
USA17162,46.067083,-94.391899,GREEN PRAIRIE FISH
USA19084,46.06835,-89.737285,UPPER GRESHAM LAKE
USA16542,46.069107,-91.948668,NORTH TWIN LAKE_ TWIN LAKES
USA21396,46.06967,-91.956607,MIDDLE LAKE
USA17005,46.069884,-96.084936,LIGHTNING
USA14495,46.06998,-85.79483,"MILAKOKIA LAKE NEAR GOULD CITY, MI (PHOTIC ZONE)"
USA17247,46.069994,-87.836323,NORWAY LAKE NEAR RALPH_ MI
USA17246,46.07023,-87.83763,"NORWAY LAKE NEAR RALPH, MI (PHOTIC ZONE)"
USA16731,46.071954,-92.504587,TAMARACK
USA18279,46.071959,-95.585049,AARON
USA19224,46.075912,-89.596299,LOST CANOE LAKE
USA21963,46.076562,-95.216568,MILL POND
USA20889,46.077773,-89.400572,HENNIG LAKE
USA22379,46.078322,-88.432277,FIRST FORTUNE LAKE NEAR MONONGAHELA_ MI
USA14496,46.078509,-85.807343,MILAKOKIA LAKE NEAR GOULD CITY_ MI
USA23063,46.07983,-89.5156,Partridge
USA21689,46.079954,-89.333034,MYRTLE LAKE
USA17125,46.080442,-87.811018,PICKEREL LAKE NEAR RALPH_ MI
USA17480,46.081027,-95.73186,ANKA
USA17124,46.08106,-87.81124,"PICKEREL LAKE NEAR RALPH, MI (PHOTIC ZONE)"
USA17923,46.081365,-94.7554,COAL (COLE)
USA18609,46.082351,-69.100425,THISSELL POND
USA17617,46.082881,-93.673403,ONAMIA
USA19326,46.082957,-88.928691,LITTLE SMOKY LAKE NEAR BEECHWOOD_ MI
USA18881,46.08329,-88.76374,"LAKE OTTAWA NR STAMBAUGH, MI (PHOTIC ZONE)"
USA22312,46.083422,-95.377079,VERMONT
USA18880,46.084226,-88.762782,LAKE OTTAWA NEAR STAMBAUGH_ MI
USA19132,46.084847,-89.722299,JAG LAKE
USA19327,46.08495,-88.92708,"LITTLE SMOKY LAKE NR BEECHWOOD, MI (PHOTIC ZONE)"
USA19356,46.086176,-89.083071,AFTERGLOW LAKE
USA19151,46.087696,-89.70661,EDITH LAKE
USA19060,46.088273,-89.819649,ALDER LAKE
USA18367,46.08833,-88.4225,"FIRST FORTUNE LK NR MONONGAHELA, MI (PHOTIC ZONE)"
USA17481,46.089466,-95.732601,CHRISTINA
USA20264,46.090296,-91.054721,GHOST LAKE
USA14790,46.090626,-68.567876,LOWER SHIN POND
USA14791,46.09394,-68.56781,"LOWER SHIN POND AT SHIN POND, ME            2198"
USA20603,46.094142,-91.125792,TEAL LAKE
USA13674,46.095074,-68.031658,MEDUXNEKEAG LAKE
USA13675,46.096,-68.03,ME.Meduxnekeag(Drews)Lake.1736
USA14497,46.096019,-68.677627,JERRY POND
USA20602,46.096037,-91.222282,SPIDER LAKE
USA19334,46.096853,-88.942216,SMOKY LAKE NEAR BEECHWOOD_ MI
USA20750,46.097245,-67.926898,NICKERSON LAKE
USA16913,46.09727,-97.23732,1070
USA19172,46.098099,-89.551457,NIXON LAKE
USA17483,46.09848,-95.74298,Lake Christina
USA18267,46.101922,-88.2988,RUNKLE LAKE NEAR CRYSTAL FALLS_ MI
USA19043,46.101939,-89.899189,DEAD PIKE LAKE
USA18269,46.10194,-88.29889,"RUNKLE LAKE NEAR CRYSTAL FALLS, MI (PHOTIC ZONE)"
USA22455,46.102763,-87.350867,BONEY FALLS RESERVOIR NEAR CORNELL_ MI
USA16558,46.10278,-68.896896,LOWER SOUTH BRANCH PD
USA19202,46.103641,-89.688106,NICHOLS LAKE
USA19003,46.105773,-89.971388,SANDY BEACH LAKE
USA13893,46.106634,-68.103445,SPAULDING LAKE
USA19335,46.10667,-88.93556,"SMOKY LAKE NEAR BEECHWOOD, MI (PHOTIC ZONE)"
USA17636,46.108402,-93.72372,SHAKOPEE
USA14975,46.11107,-86.62543,"DANA LAKE NEAR STEUBEN, MI (PHOTIC ZONE)"
USA14973,46.111674,-86.626082,DANA LAKE NEAR STEUBEN_ MI
USA18593,46.11273,-88.50097,"LAKE EMILY NR CHICAGON, MI (PHOTIC ZONE)"
USA18592,46.113071,-88.501714,LAKE EMILY NEAR CHICAGON_ MI
USA14375,46.1133,-86.27265,"DODGE LAKE NEAR HIAWATHA, MI (W.B. PHOTIC ZONE)"
USA14374,46.11358,-86.26542,"DODGE LAKE NEAR HIAWATHA, MI (E.B. PHOTIC ZONE)"
USA18960,46.113779,-90.154168,Turtle Flambeau Flowage
USA19549,46.11444,-99.42453,339
USA19071,46.115292,-89.8614,LITTLE STAR LAKE
USA22223,46.115819,-86.274828,DODGE LAKE NEAR HIAWATHA_ MI
USA14376,46.11691,-86.27737,"ISLAND LAKE NEAR HIAWATHA, MI (PHOTIC ZONE)"
USA20002,46.11821627,-113.3746399,Flint Creek
USA14896,46.119154,-68.539757,UPPER SHIN POND
USA18620,46.120092,-88.451705,LONG LAKE NEAR MONONGAHELA_ MI
USA16546,46.12051,-91.949344,LOWER KIMBALL LAKE
USA23308,46.12056,-91.23722,"HELANE LAKE -DEEP HOLE- NEAR SEELEY, WI"
USA18622,46.12083,-88.45083,"LONG LAKE NEAR MONONGAHELA, MI (PHOTIC ZONE)"
USA14897,46.12116,-68.54059,"UPPER SHIN POND AT SHIN POND, ME            2202"
USA23709,46.12134,-89.15264,"LAC VIEUX DESERT AT OUTLET NR LAND O'LAKES, WI(03)"
USA16972,46.122189,-93.007441,GRINDSTONE
USA20488,46.122521,-91.240103,LAKE HELANE
USA20624,46.123524,-91.885743,GILMORE LAKE
USA19301,46.12384,-89.11402,"LAC VIEUX DESERT NEAR PHELPS, WI (SITE 5A-06)"
USA19303,46.12384,-89.11402,"LAC VIEUX DESERT NEAR PHELPS, WI (SITE 5A-03)"
USA13672,46.123895,-68.023028,COUNTY ROAD LAKE
USA19324,46.125121,-89.285002,BIG PORTAGE LAKE
CAN10206,46.12655249,-61.17355737,AINSLIE
USA17786,46.127452,-93.883036,PEAVY
USA16614,46.128941,-91.951062,MIDDLE KIMBALL LAKE
USA18507,46.129221,-69.90062,FIFTH SAINT JOHN POND
USA19304,46.13144,-89.08956,Lac Vieux Desert
USA17421,46.1318,-91.61046,414
USA18903,46.1325,-88.59667,"SUNSET LAKE NEAR BATES, MI (PHOTIC ZONE)"
USA19285,46.132712,-89.258031,LITTLE PORTAGE LAKE
USA17422,46.13306,-91.61167,"UNNAMED LAKE -DEEP SPOT- NEAR MINONG, WI"
USA22411,46.134874,-88.589586,SUNSET LAKE NEAR BATES_ MI
USA13635,46.135191,-68.0351,COCHRANE LAKE
USA22130,46.135443,-93.819993,TWELVE
USA19348,46.135552,-89.334151,MOCCASIN LAKE
USA20677,46.135756,-68.006314,BRADBURY LAKE
USA22405,46.13587,-96.156803,UPPER LIGHTNING
USA16611,46.135912,-91.95462,UPPER KIMBALL LAKE
ITA11036,46.13666667,11.25555556,Serraia
USA18675,46.136789,-95.335115,ADLEY
USA19221,46.13749,-89.55781,Big Gibson
USA19218,46.137669,-89.553216,BIG GIBSON LAKE
USA19296,46.138946,-89.110061,LAC VIEUX DESERT NEAR PHELPS_ WI
USA22257,46.139214,-90.941978,LOWER CLAM LAKE
USA21907,46.13959,-90.20944,862
USA18860,46.13972,-88.65833,"IRON LAKE NEAR BATES, MI (PHOTIC ZONE)"
USA23146,46.13972,-90.21,"FOX LAKE -DEEP SPOT- NEAR MERCER, WI"
USA19053,46.140249,-89.875156,REST LAKE
USA19198,46.14026,-89.58103,FISHTRAP LAKE
USA19297,46.14245,-89.08041,"LAC VIEUX DESERT NR INDIAN VILLAGE, MI(SITE 3A-03)"
USA19298,46.14245,-89.08041,"LAC VIEUX DESERT NR INDIAN VILLAGE, MI(SITE 3A-06)"
USA17893,46.143913,-95.819135,SEWELL
USA22068,46.144983,-86.776097,POLE CREEK LAKE NEAR TRENARY_ MI
USA23418,46.14523,-86.77515,"POLE CREEK LAKE NEAR TRENARY, MI (PHOTIC ZONE)"
USA18858,46.145295,-88.653348,IRON LAKE NEAR BATES_ MI
USA22359,46.145299,-93.772514,OGECHIE
USA19299,46.14606,-89.08625,"LAC VIEUX DESERT NR INDIAN VILLAGE, MI(SITE 15-05)"
USA19300,46.14606,-89.08625,"LAC VIEUX DESERT NR INDIAN VILLAGE, MI(SITE 15-03)"
USA14256,46.146475,-68.721014,HAY LAKE
USA14784,46.14773,-86.74932,"ROUND LAKE SWB NEAR TRENARY, MI (PHOTIC ZONE)"
USA23543,46.14862,-103.4749,"KALINA RESERVOIR (DEEP) NEAR BOWMAN, ND"
USA23739,46.14862,-103.4827,"KALINA RESERVOIR (SHALLOW) NEAR BOWMAN, ND"
USA19352,46.148725,-89.377202,FOREST LAKE
USA17357,46.150486,-95.975377,NORTH TEN MILE
USA19153,46.150622,-89.695099,LITTLE CROOKED LAKE
USA19302,46.15078,-89.12597,"LAC VIEUX DESERT NR INDIAN VILLAGE, MI(SITE 14-03)"
USA18327,46.151361,-95.627381,SPITZER
USA14786,46.151467,-86.743598,ROUND LAKE SWB NEAR TRENARY_ MI
USA14066,46.152229,-85.512877,MILLECOQUINS LAKE NEAR MILLECOQUINS_ MI
USA19178,46.15225,-88.8297,286
USA14783,46.15246,-86.73626,"ROUND LAKE NWB NEAR TRENARY, MI (PHOTIC ZONE)"
USA19021,46.154298,-90.0892,LITTLE PIKE LAKE
USA19275,46.154841,-89.508218,JUTE LAKE
USA14068,46.15527,-85.50677,"MILLECOQUINS LAKE NR MILLECOQUINS, MI  PHOTIC ZONE"
USA20855,46.15547137,-121.7015347,Little Fish Lake
USA15855,46.156536,-69.082481,WEBSTER LAKE
USA18599,46.157008,-90.906687,UPPER CLAM LAKE
USA19199,46.157299,-89.549908,HIGH LAKE
USA19547,46.1575,-100.9804,"FROELICH RES (SHALLOW) SELFRIDGE, ND"
USA14649,46.15801,-86.62265,"SKEELS LAKE NEAR UNO, MI (PHOTIC ZONE)"
USA14648,46.15833,-86.61361,"CORNER LAKE NEAR STEUBEN, MI (PHOTIC ZONE)"
USA20495,46.158634,-91.921595,MINONG FLOWAGE
USA19057,46.159359,-89.918933,CIRCLE LILY LAKE
USA21558,46.159928,-90.184969,FIRST BLACK LAKE
USA19023,46.16028,-90.05861,"MERCER LAKE AT MAIN DEEP HOLE AT MERCER, WI"
USA19021,46.160328,-90.066721,MERCER LAKE
USA15081,46.160982,-68.456065,MUD  LAKE
USA18988,46.162062,-90.170272,LAKE OF THE FALLS
USA19024,46.1625,-90.06833,"MERCER LAKE, WEST BASIN DEEP HOLE, AT MERCER, WI"
USA22331,46.162504,-89.25915,LANDING LAKE
USA19358,46.162993,-89.317797,BLACK OAK LAKE
USA18569,46.16306,-88.395589,SWAN LAKE NEAR CRYSTAL FALLS_ MI
USA16837,46.163186,-69.141504,COFFEELOS POND
USA18751,46.163217,-95.487946,BLOCK
USA17682,46.164027,-93.923013,PLATTE
USA18601,46.165024,-95.198415,WEST ANNALAIDE
USA14204,46.166909,-68.750793,HAY POND
USA14647,46.167173,-86.612515,SKEELS LAKE NEAR UNO_ MI
USA18571,46.16722,-88.39361,"SWAN LAKE NEAR CRYSTAL FALLS, MI (PHOTIC ZONE)"
USA15839,46.16791,-69.00206,657
USA19368,46.169463,-89.290662,LITTLE BATEAU LAKE
USA17198,46.169502,-94.323705,SEBIE
USA18756,46.169747,-69.88186,CLAYTON POND
USA21804,46.170915,-89.343898,ANDERSON LAKE
USA22076,46.171682,-89.206943,MOON LAKE NEAR WATERSMEET_ MI
USA19349,46.17194,-89.21222,"MOON LAKE NEAR WATERSMEET, MI (PHOTIC ZONE)"
USA19096,46.17217,-88.88763,"GOLDEN LAKE NR BASSWOOD, MI (PHOTIC ZONE)"
USA23716,46.17242,-89.62696,Wildcat
USA18538,46.1725,-88.15194,"LAKE ELLEN NEAR CHANNING, MI (PHOTIC ZONE)"
USA19267,46.172659,-89.617576,WILDCAT LAKE
USA22431,46.17273,-96.005332,MINERAL
USA17859,46.173376,-95.856701,JOHNSON
USA18537,46.173465,-88.150296,LAKE ELLEN NEAR CHANNING_ MI
USA19095,46.174751,-88.887042,GOLDEN LAKE NEAR BASSWOOD_ MI
USA14243,46.176381,-68.836561,FIRST MATAGAMON LAKES
USA14336,46.176686,-85.769055,SOUTH MANISTIQUE LAKE NEAR CURTIS_ MI
USA15025,46.17751,-85.04368,"CARP LAKE NEAR TROUT LAKE, MI (PHOTIC ZONE)"
USA18347,46.179256,-88.229773,Michigamme Reservoir
USA19124,46.179259,-90.460703,AUGUSTINE LAKE
USA21936,46.179671,-89.752012,BIG HURST LAKE
USA20522,46.179714,-90.986332,DELLS LAKE
USA16929,46.181314,-96.14869,FAUNCE
USA18501,46.181795,-88.0609,SAWYER LAKE NEAR CHANNING_ MI
USA15048,46.18196,-85.01563,"FRENCHMANS LAKE NR TROUT LAKE, MI (C.B. PHOTIC ZN)"
USA14276,46.182432,-68.376595,ROCKABEMA LAKE
USA22433,46.182432,-85.038904,CARP LAKE NEAR TROUT LAKE_ MI
USA15047,46.18279,-85.02257,"FRENCHMANS LAKE NR TROUT LAKE, MI(W.B.PHOTIC ZONE)"
USA16719,46.182839,-91.874577,BOND LAKE
USA19292,46.182921,-89.692217,SANFORD LAKE
USA19294,46.18302,-89.69617,Sanford
USA15046,46.183184,-85.015934,FRENCHMANS LAKE NEAR TROUT LAKE_ MI
USA19263,46.183447,-89.708777,LITTLE CRAB LAKE
USA18505,46.18383,-88.06152,"SAWYER LAKE NEAR CHANNING, MI (PHOTIC ZONE)"
USA20016,46.18515721,-113.2911625,Georgetown Lake
USA19152,46.186106,-89.803305,PAPOOSE LAKE
USA19266,46.187901,-89.516287,COCHRAN LAKE
USA16983,46.188822,-93.012273,UPPER PINE
USA19239,46.189114,-89.57999,MORTON LAKE
USA19189,46.189122,-89.829604,HIAWATHA LAKE
USA16695,46.190294,-91.968067,PERSON LAKE
USA18509,46.19139,-88.46722,"FIRE LAKE NEAR AMASA, MI (PHOTIC ZONE)"
USA16719,46.194498,-91.862869,LEADER LAKE
USA22141,46.194874,-88.468515,FIRE LAKE NEAR AMASA_ MI
